feature,coef
tfidf__approximately am,-0.05836753341761332
tfidf__approximately,-0.05836753341761332
tfidf__services,-0.05836753341761332
tfidf__services were,-0.05836753341761332
tfidf__is under,-0.05836753341761332
tfidf__residents in,-0.05836753341761332
tfidf__residents,-0.05836753341761332
tfidf__were alerted,-0.05836753341761332
tfidf__been asked,-0.05836753341761332
tfidf__incident,-0.05836753341761332
tfidf__indoors,-0.05836753341761332
tfidf__indoors as,-0.05836753341761332
tfidf__in nearby,-0.05836753341761332
tfidf__as precaution,-0.05836753341761332
tfidf__asked,-0.05836753341761332
tfidf__asked to,-0.05836753341761332
tfidf__remain indoors,-0.05836753341761332
tfidf__nearby areas,-0.05836753341761332
tfidf__precaution,-0.05836753341761332
tfidf__nearby,-0.05836753341761332
tfidf__at approximately,-0.05836753341761332
tfidf__authorities,-0.05836753341761332
tfidf__authorities are,-0.05836753341761332
tfidf__reports,-0.05836753341761332
tfidf__alerted,-0.05836753341761332
tfidf__reports that,-0.05836753341761332
tfidf__the incident,-0.05836753341761332
tfidf__local authorities,-0.05836753341761332
tfidf__that data,-0.058849858458403466
tfidf__nations through,-0.05889713371394798
tfidf__examines food,-0.05889713371394798
tfidf__that education,-0.05913596984823379
tfidf__hiring researchers,-0.05925274308820921
tfidf__volatility the,-0.05993046971121244
tfidf__milestones researchers,-0.06029029096380149
tfidf__misinformation the,-0.06094519725667459
tfidf__challenges through,-0.06152042440399513
tfidf__examines aging,-0.06152042440399513
tfidf__adoption it,-0.062162832987202
tfidf__infrastructure the,-0.06219893068884944
tfidf__breaking election,-0.0625245515326849
tfidf__concerns sources,-0.0625245515326849
tfidf__disruptions researchers,-0.06261385625437839
tfidf__breaking mental,-0.06432084443162045
tfidf__campaigns sources,-0.06432084443162045
tfidf__investment it,-0.06436530265024257
tfidf__on election,-0.06452471957457576
tfidf__between genomic,-0.06457124914049082
tfidf__challenges the,-0.06526225075651418
tfidf__campaigns it,-0.06562475333416797
tfidf__disruptions it,-0.06614091795050502
tfidf__on urban,-0.06615793528357825
tfidf__safety sources,-0.06647962855421764
tfidf__breaking autonomous,-0.06647962855421764
tfidf__milestones sources,-0.06656703554148186
tfidf__breaking space,-0.06656703554148186
tfidf__breakthroughs researchers,-0.06669749572780431
tfidf__debates it,-0.06680377289957158
tfidf__strategies researchers,-0.06948609063731198
tfidf__misinformation it,-0.07045547083528515
tfidf__point,-0.07078740746683836
tfidf__breaking cryptocurrency,-0.07098170656470228
tfidf__volatility sources,-0.07098170656470228
tfidf__that vaccine,-0.07281473507941442
tfidf__milestones it,-0.07324306299117975
tfidf__that algorithmic,-0.07432285447874164
tfidf__that food,-0.07453835884322105
tfidf__examines mental,-0.07508209713046307
tfidf__campaigns through,-0.07508209713046307
tfidf__concerns the,-0.07547902162561687
tfidf__examines cryptocurrency,-0.076837942989126
tfidf__volatility through,-0.076837942989126
tfidf__on economic,-0.07720710892336832
tfidf__that remote,-0.07732067096617379
tfidf__productivity the,-0.0790096901667335
tfidf__regulation the,-0.08046756285206183
tfidf__resistance researchers,-0.0805999059407646
tfidf__infrastructure through,-0.08228522138685078
tfidf__examines cybersecurity,-0.08228522138685078
tfidf__campaigns and,-0.08245170159790255
tfidf__breakthroughs has,-0.08488362278680278
tfidf__between mental,-0.08500336509143151
tfidf__literature,-0.08610106908427191
tfidf__strategies the,-0.08655693836741399
tfidf__regulation has,-0.08671658152990654
tfidf__between renewable,-0.0873147455933463
tfidf__on space,-0.08867542915268732
tfidf__resistance and,-0.08975164011171682
tfidf__concerns it,-0.09139231873415223
tfidf__but,-0.09279859581481034
tfidf__that antibiotic,-0.09333720193964332
tfidf__trends it,-0.09654127639120219
tfidf__infrastructure researchers,-0.09660012634065339
tfidf__that social,-0.09740031436477573
tfidf__that aging,-0.09820114097582358
tfidf__researchers,-0.10033648041759165
tfidf__that genomic,-0.10216291295612782
tfidf__infrastructure and,-0.10232076585599781
tfidf__that supply,-0.10607699385203015
tfidf__between cybersecurity,-0.10637056706282007
tfidf__challenges researchers,-0.10755534682032379
tfidf__frameworks are,-0.1083615629817834
tfidf__drawing on,-0.1083615629817834
tfidf__empirical evidence,-0.1083615629817834
tfidf__that existing,-0.1083615629817834
tfidf__drawing,-0.1083615629817834
tfidf__between antibiotic,-0.10855381631943174
tfidf__on renewable,-0.10912401899711799
tfidf__health awareness,-0.10926085744288226
tfidf__mental health,-0.10926085744288226
tfidf__mental,-0.10926085744288226
tfidf__awareness,-0.10926085744288226
tfidf__campaigns,-0.10926085744288226
tfidf__awareness campaigns,-0.10926085744288226
tfidf__health,-0.10926085744288226
tfidf__on cryptocurrency,-0.11486922146510811
tfidf__that election,-0.11733754696688001
tfidf__regulation researchers,-0.11860215067850159
tfidf__milestones the,-0.12377045289386293
tfidf__breakthroughs sources,-0.13130493876543978
tfidf__breaking genomic,-0.13130493876543978
tfidf__wednesday,-0.13150300006545212
tfidf__on wednesday,-0.13150300006545212
tfidf__wednesday that,-0.13150300006545212
tfidf__strategies and,-0.13497274592810785
tfidf__that cybersecurity,-0.13840190469826483
tfidf__breaking vaccine,-0.13919235436993888
tfidf__that climate,-0.13961358695598503
tfidf__debates,-0.1432285187032697
tfidf__strategies it,-0.14759063293154606
tfidf__on climate,-0.14759063293154606
tfidf__paper,-0.14975440855524744
tfidf__this paper,-0.14975440855524744
tfidf__election integrity,-0.15065183091577272
tfidf__integrity,-0.15065183091577272
tfidf__election,-0.15065183091577272
tfidf__integrity concerns,-0.15065183091577272
tfidf__on cybersecurity,-0.15493808099486797
tfidf__challenges it,-0.15513331939525168
tfidf__between climate,-0.15588218395857503
tfidf__on vaccine,-0.15603431891642738
tfidf__that space,-0.1627881313845487
tfidf__challenges sources,-0.16581876881820765
tfidf__on monday,-0.16808316994794148
tfidf__monday,-0.16808316994794148
tfidf__monday that,-0.16808316994794148
tfidf__milestones,-0.16844344398516747
tfidf__exploration,-0.16844344398516747
tfidf__exploration milestones,-0.16844344398516747
tfidf__space exploration,-0.16844344398516747
tfidf__it,-0.17071325112900917
tfidf__that artificial,-0.17850080901311635
tfidf__on friday,-0.18050816653658355
tfidf__friday that,-0.18050816653658355
tfidf__friday,-0.18050816653658355
struct__ttr,-0.18649253001018098
tfidf__debates and,-0.19184497451304403
tfidf__the theoretical,-0.194653788546481
tfidf__theoretical underpinnings,-0.194653788546481
tfidf__schools of,-0.194653788546481
tfidf__grown,-0.194653788546481
tfidf__schools,-0.194653788546481
tfidf__grown into,-0.194653788546481
tfidf__this review,-0.194653788546481
tfidf__thought,-0.194653788546481
tfidf__thought this,-0.194653788546481
tfidf__further empirical,-0.194653788546481
tfidf__decades what,-0.194653788546481
tfidf__niche area,-0.194653788546481
tfidf__identifies gaps,-0.194653788546481
tfidf__has grown,-0.194653788546481
tfidf__decades,-0.194653788546481
tfidf__niche,-0.194653788546481
tfidf__field with,-0.194653788546481
tfidf__have evolved,-0.194653788546481
tfidf__into robust,-0.194653788546481
tfidf__synthesizes,-0.194653788546481
tfidf__empirical investigation,-0.194653788546481
tfidf__evolved,-0.194653788546481
tfidf__synthesizes key,-0.194653788546481
tfidf__evolved considerably,-0.194653788546481
tfidf__that warrant,-0.194653788546481
tfidf__key debates,-0.194653788546481
tfidf__inquiry,-0.194653788546481
tfidf__review synthesizes,-0.194653788546481
tfidf__area of,-0.194653788546481
tfidf__competing schools,-0.194653788546481
tfidf__review,-0.194653788546481
tfidf__as niche,-0.194653788546481
tfidf__robust,-0.194653788546481
tfidf__robust field,-0.194653788546481
tfidf__with competing,-0.194653788546481
tfidf__considerably,-0.194653788546481
tfidf__two decades,-0.194653788546481
tfidf__considerably over,-0.194653788546481
tfidf__underpinnings,-0.194653788546481
tfidf__underpinnings of,-0.194653788546481
tfidf__past two,-0.194653788546481
tfidf__area,-0.194653788546481
tfidf__what began,-0.194653788546481
tfidf__and identifies,-0.194653788546481
tfidf__began,-0.194653788546481
tfidf__began as,-0.194653788546481
tfidf__inquiry has,-0.194653788546481
tfidf__warrant,-0.194653788546481
tfidf__warrant further,-0.194653788546481
tfidf__of thought,-0.194653788546481
tfidf__of inquiry,-0.194653788546481
tfidf__infrastructure it,-0.1959026095923263
tfidf__regulation sources,-0.2021104641675196
tfidf__breaking artificial,-0.2021104641675196
tfidf__distribution,-0.20623740471118934
tfidf__vaccine,-0.20623740471118934
tfidf__vaccine distribution,-0.20623740471118934
tfidf__distribution challenges,-0.20623740471118934
tfidf__thursday that,-0.21296967205593134
tfidf__thursday,-0.21296967205593134
tfidf__on thursday,-0.21296967205593134
tfidf__regulation it,-0.21668721139995414
tfidf__market volatility,-0.22616099767288955
tfidf__volatility,-0.22616099767288955
tfidf__market,-0.22616099767288955
tfidf__cryptocurrency market,-0.22616099767288955
tfidf__cryptocurrency,-0.22616099767288955
tfidf__on tuesday,-0.23271883270920568
tfidf__tuesday,-0.23271883270920568
tfidf__tuesday that,-0.23271883270920568
tfidf__on artificial,-0.23781693260440578
tfidf__response,-0.2392072477979127
tfidf__adaptation strategies,-0.25538685807439926
tfidf__strategies,-0.25538685807439926
tfidf__climate change,-0.25538685807439926
tfidf__adaptation,-0.25538685807439926
tfidf__change,-0.25538685807439926
tfidf__climate,-0.25538685807439926
tfidf__change adaptation,-0.25538685807439926
tfidf__like,-0.2560327124386708
tfidf__research,-0.2580290841041844
tfidf__breakthroughs it,-0.259932474716514
tfidf__this,-0.26920517624735857
tfidf__on genomic,-0.27107303098333835
tfidf__remains,-0.2715938514517674
tfidf__through,-0.27187274595397776
tfidf__data,-0.2845311075971271
tfidf__mixed,-0.2937824799495083
tfidf__because feel,-0.29811417237983606
tfidf__talk,-0.29811417237983606
tfidf__bigger than,-0.29811417237983606
tfidf__here this,-0.29811417237983606
tfidf__bigger,-0.29811417237983606
tfidf__is bigger,-0.29811417237983606
tfidf__realize,-0.29811417237983606
tfidf__we talk,-0.29811417237983606
tfidf__are completely,-0.29811417237983606
tfidf__because,-0.29811417237983606
tfidf__talk about,-0.29811417237983606
tfidf__feel like,-0.29811417237983606
tfidf__for sec,-0.29811417237983606
tfidf__people are,-0.29811417237983606
tfidf__completely missing,-0.29811417237983606
tfidf__completely,-0.29811417237983606
tfidf__most realize,-0.29811417237983606
tfidf__than most,-0.29811417237983606
tfidf__missing the,-0.29811417237983606
tfidf__missing,-0.29811417237983606
tfidf__can we,-0.29811417237983606
tfidf__the point,-0.29811417237983606
tfidf__can,-0.29811417237983606
tfidf__feel,-0.29811417237983606
tfidf__sec because,-0.29811417237983606
tfidf__sec,-0.29811417237983606
tfidf__this is,-0.29811417237983606
tfidf__like people,-0.29811417237983606
tfidf__point here,-0.29811417237983606
tfidf__most,-0.29811417237983606
tfidf__released,-0.3198998251123305
tfidf__to infrastructure,-0.3227477807460976
tfidf__infrastructure,-0.3227477807460976
tfidf__cybersecurity,-0.3227477807460976
tfidf__cybersecurity threats,-0.3227477807460976
tfidf__threats to,-0.3227477807460976
tfidf__threats,-0.3227477807460976
tfidf__implications,-0.3410043722748067
tfidf__genomic research,-0.3500125275644232
tfidf__genomic,-0.3500125275644232
tfidf__breakthroughs,-0.3500125275644232
tfidf__research breakthroughs,-0.3500125275644232
tfidf__findings,-0.35593177535226433
tfidf__with,-0.3803525516831208
tfidf__came,-0.387197317387505
struct__has_emoji,-0.3919210115280818
tfidf__your,-0.4148035343606282
tfidf__artificial,-0.4228700478722368
tfidf__artificial intelligence,-0.4228700478722368
tfidf__regulation,-0.4228700478722368
tfidf__intelligence,-0.4228700478722368
tfidf__intelligence regulation,-0.4228700478722368
tfidf__the situation,-0.42710878890283877
tfidf__situation,-0.42710878890283877
tfidf__population,-0.4381066689732582
tfidf__aging population,-0.4381066689732582
tfidf__population challenges,-0.4381066689732582
tfidf__aging,-0.4381066689732582
tfidf__structural,-0.4861944165798684
tfidf__recent,-0.4861944165798684
tfidf__public,-0.4892562835985324
tfidf__and,-0.4904281058609785
tfidf__policy,-0.5223822017660731
tfidf__in,-0.5280733875227296
tfidf__investigation,-0.5294667870036732
tfidf__has,-0.5323381807984672
tfidf__over,-0.5416553053127411
tfidf__more,-0.5451910731096579
tfidf__suggest,-0.5461518326072191
tfidf__accounts,-0.571930006768477
tfidf__factors previously,-0.571930006768477
tfidf__contextual variability,-0.571930006768477
tfidf__existing frameworks,-0.571930006768477
tfidf__accounts for,-0.571930006768477
tfidf__findings suggest,-0.571930006768477
tfidf__factors,-0.571930006768477
tfidf__we propose,-0.571930006768477
tfidf__lens drawing,-0.571930006768477
tfidf__explain observed,-0.571930006768477
tfidf__model,-0.571930006768477
tfidf__explain,-0.571930006768477
tfidf__lens,-0.571930006768477
tfidf__phenomena we,-0.571930006768477
tfidf__that accounts,-0.571930006768477
tfidf__phenomena,-0.571930006768477
tfidf__critical,-0.571930006768477
tfidf__model that,-0.571930006768477
tfidf__examines,-0.571930006768477
tfidf__to explain,-0.571930006768477
tfidf__on empirical,-0.571930006768477
tfidf__critical lens,-0.571930006768477
tfidf__through critical,-0.571930006768477
tfidf__observed phenomena,-0.571930006768477
tfidf__observed,-0.571930006768477
tfidf__over two,-0.571930006768477
tfidf__revised model,-0.571930006768477
tfidf__revised,-0.571930006768477
tfidf__two year,-0.571930006768477
tfidf__overlooked,-0.571930006768477
tfidf__overlooked in,-0.571930006768477
tfidf__paper examines,-0.571930006768477
tfidf__period,-0.571930006768477
tfidf__period the,-0.571930006768477
tfidf__evidence gathered,-0.571930006768477
tfidf__for contextual,-0.571930006768477
tfidf__variability,-0.571930006768477
tfidf__variability and,-0.571930006768477
tfidf__previously,-0.571930006768477
tfidf__contextual,-0.571930006768477
tfidf__previously overlooked,-0.571930006768477
tfidf__year period,-0.571930006768477
tfidf__propose revised,-0.571930006768477
tfidf__and systemic,-0.571930006768477
tfidf__systemic,-0.571930006768477
tfidf__systemic factors,-0.571930006768477
tfidf__suggest that,-0.571930006768477
tfidf__are insufficient,-0.571930006768477
tfidf__gathered,-0.571930006768477
tfidf__gathered over,-0.571930006768477
tfidf__insufficient to,-0.571930006768477
tfidf__insufficient,-0.571930006768477
tfidf__year,-0.571930006768477
tfidf__propose,-0.571930006768477
tfidf__results,-0.5757777174887815
tfidf__into,-0.5781344499550719
tfidf__for,-0.581009920069404
tfidf__two,-0.6028898114126818
tfidf__challenges has,-0.6349409791933024
tfidf__were,-0.6356170647924019
tfidf__have been,-0.6356170647924019
tfidf__overdue,-0.6722021546144071
tfidf__argue,-0.6722021546144071
tfidf__overdue public,-0.6722021546144071
tfidf__of speculation,-0.6722021546144071
tfidf__along,-0.6722021546144071
tfidf__divided along,-0.6722021546144071
tfidf__the announcement,-0.6722021546144071
tfidf__announcement came,-0.6722021546144071
tfidf__announcement,-0.6722021546144071
tfidf__supporters say,-0.6722021546144071
tfidf__supporters,-0.6722021546144071
tfidf__divided,-0.6722021546144071
tfidf__along predictable,-0.6722021546144071
tfidf__response has,-0.6722021546144071
tfidf__move is,-0.6722021546144071
tfidf__move,-0.6722021546144071
tfidf__speculation critics,-0.6722021546144071
tfidf__speculation,-0.6722021546144071
tfidf__the move,-0.6722021546144071
tfidf__after weeks,-0.6722021546144071
tfidf__came after,-0.6722021546144071
tfidf__argue the,-0.6722021546144071
tfidf__critics argue,-0.6722021546144071
tfidf__predictable,-0.6722021546144071
tfidf__public response,-0.6722021546144071
tfidf__premature,-0.6722021546144071
tfidf__while supporters,-0.6722021546144071
tfidf__premature while,-0.6722021546144071
tfidf__officials confirmed,-0.6722021546144071
tfidf__critics,-0.6722021546144071
tfidf__confirmed,-0.6722021546144071
tfidf__after,-0.6722021546144071
tfidf__weeks,-0.6722021546144071
tfidf__weeks of,-0.6722021546144071
tfidf__it was,-0.6722021546144071
tfidf__confirmed on,-0.6722021546144071
tfidf__been divided,-0.6722021546144071
tfidf__officials,-0.6722021546144071
tfidf__predictable lines,-0.6722021546144071
tfidf__lines,-0.6722021546144071
tfidf__long overdue,-0.6722021546144071
tfidf__say,-0.6722021546144071
tfidf__was,-0.6722021546144071
tfidf__was long,-0.6722021546144071
tfidf__say it,-0.6722021546144071
tfidf__is premature,-0.6722021546144071
tfidf__the findings,-0.6815165485109307
tfidf__over the,-0.7021438762392764
tfidf__past,-0.7021438762392764
tfidf__the past,-0.7021438762392764
tfidf__field,-0.715441291432617
tfidf__reveals,-0.7162659858728733
tfidf__today reveals,-0.7162659858728733
tfidf__said,-0.7162659858728733
tfidf__compelling,-0.7162659858728733
tfidf__community the,-0.7162659858728733
tfidf__scientific community,-0.7162659858728733
tfidf__community,-0.7162659858728733
tfidf__scientific,-0.7162659858728733
tfidf__on the,-0.7162659858728733
tfidf__said the,-0.7162659858728733
tfidf__reveals that,-0.7162659858728733
tfidf__collaborated,-0.7162659858728733
tfidf__results were,-0.7162659858728733
tfidf__collaborated on,-0.7162659858728733
tfidf__which,-0.7162659858728733
tfidf__the scientific,-0.7162659858728733
tfidf__several universities,-0.7162659858728733
tfidf__researcher said,-0.7162659858728733
tfidf__published today,-0.7162659858728733
tfidf__unexpected,-0.7162659858728733
tfidf__published,-0.7162659858728733
tfidf__met with,-0.7162659858728733
tfidf__met,-0.7162659858728733
tfidf__researcher,-0.7162659858728733
tfidf__from the,-0.7162659858728733
tfidf__from several,-0.7162659858728733
tfidf__findings which,-0.7162659858728733
tfidf__which have,-0.7162659858728733
tfidf__lead researcher,-0.7162659858728733
tfidf__lead,-0.7162659858728733
tfidf__were unexpected,-0.7162659858728733
tfidf__been met,-0.7162659858728733
tfidf__researchers from,-0.7162659858728733
tfidf__mixed reactions,-0.7162659858728733
tfidf__reactions,-0.7162659858728733
tfidf__unexpected but,-0.7162659858728733
tfidf__the results,-0.7162659858728733
tfidf__but compelling,-0.7162659858728733
tfidf__new study,-0.7162659858728733
tfidf__reactions from,-0.7162659858728733
tfidf__universities collaborated,-0.7162659858728733
tfidf__universities,-0.7162659858728733
tfidf__the lead,-0.7162659858728733
tfidf__study published,-0.7162659858728733
tfidf__with mixed,-0.7162659858728733
tfidf__rapidly,-0.7204066842198155
tfidf__released though,-0.7204066842198155
tfidf__press,-0.7204066842198155
tfidf__press conference,-0.7204066842198155
tfidf__been released,-0.7204066842198155
tfidf__past 48,-0.7204066842198155
tfidf__breaking,-0.7204066842198155
tfidf__conference is,-0.7204066842198155
tfidf__conference,-0.7204066842198155
tfidf__close to,-0.7204066842198155
tfidf__reporters,-0.7204066842198155
tfidf__48,-0.7204066842198155
tfidf__told,-0.7204066842198155
tfidf__48 hours,-0.7204066842198155
tfidf__rapidly over,-0.7204066842198155
tfidf__told reporters,-0.7204066842198155
tfidf__close,-0.7204066842198155
tfidf__reporters the,-0.7204066842198155
tfidf__statement has,-0.7204066842198155
tfidf__matter told,-0.7204066842198155
tfidf__later today,-0.7204066842198155
tfidf__sources close,-0.7204066842198155
tfidf__developed,-0.7204066842198155
tfidf__the matter,-0.7204066842198155
tfidf__developed rapidly,-0.7204066842198155
tfidf__expected,-0.7204066842198155
tfidf__expected later,-0.7204066842198155
tfidf__is expected,-0.7204066842198155
tfidf__hours,-0.7204066842198155
tfidf__hours no,-0.7204066842198155
tfidf__matter,-0.7204066842198155
tfidf__later,-0.7204066842198155
tfidf__situation developed,-0.7204066842198155
tfidf__sources,-0.7204066842198155
tfidf__no,-0.7204066842198155
tfidf__statement,-0.7204066842198155
tfidf__official statement,-0.7204066842198155
tfidf__though press,-0.7204066842198155
tfidf__no official,-0.7204066842198155
tfidf__policy and,-0.7259181214198516
tfidf__article challenges,-0.727664041114258
tfidf__neglecting underlying,-0.727664041114258
tfidf__assumptions,-0.727664041114258
tfidf__assumptions and,-0.727664041114258
tfidf__neglecting,-0.727664041114258
tfidf__dominant assumptions,-0.727664041114258
tfidf__calls for,-0.727664041114258
tfidf__are discussed,-0.727664041114258
tfidf__calls,-0.727664041114258
tfidf__article,-0.727664041114258
tfidf__the concluding,-0.727664041114258
tfidf__perspectives,-0.727664041114258
tfidf__more nuanced,-0.727664041114258
tfidf__practice are,-0.727664041114258
tfidf__practice,-0.727664041114258
tfidf__level manifestations,-0.727664041114258
tfidf__focused,-0.727664041114258
tfidf__focused on,-0.727664041114258
tfidf__that integrates,-0.727664041114258
tfidf__manifestations,-0.727664041114258
tfidf__manifestations while,-0.727664041114258
tfidf__for more,-0.727664041114258
tfidf__for policy,-0.727664041114258
tfidf__largely focused,-0.727664041114258
tfidf__largely,-0.727664041114258
tfidf__surface,-0.727664041114258
tfidf__perspectives implications,-0.727664041114258
tfidf__while neglecting,-0.727664041114258
tfidf__surface level,-0.727664041114258
tfidf__approach that,-0.727664041114258
tfidf__challenges dominant,-0.727664041114258
tfidf__interdisciplinary,-0.727664041114258
tfidf__has largely,-0.727664041114258
tfidf__determinants this,-0.727664041114258
tfidf__nuanced approach,-0.727664041114258
tfidf__determinants,-0.727664041114258
tfidf__structural determinants,-0.727664041114258
tfidf__interdisciplinary perspectives,-0.727664041114258
tfidf__implications for,-0.727664041114258
tfidf__scholarship on,-0.727664041114258
tfidf__concluding,-0.727664041114258
tfidf__concluding section,-0.727664041114258
tfidf__integrates interdisciplinary,-0.727664041114258
tfidf__recent scholarship,-0.727664041114258
tfidf__on surface,-0.727664041114258
tfidf__integrates,-0.727664041114258
tfidf__scholarship,-0.727664041114258
tfidf__and calls,-0.727664041114258
tfidf__level,-0.727664041114258
tfidf__underlying structural,-0.727664041114258
tfidf__and practice,-0.727664041114258
tfidf__underlying,-0.727664041114258
tfidf__section,-0.727664041114258
tfidf__this article,-0.727664041114258
tfidf__nuanced,-0.727664041114258
tfidf__dominant,-0.727664041114258
tfidf__discussed in,-0.727664041114258
tfidf__discussed,-0.727664041114258
tfidf__than,-0.734840366366907
tfidf__while,-0.7500265382091955
tfidf__200,-0.7502338770224807
tfidf__growing,-0.7502338770224807
tfidf__geographic regions,-0.7502338770224807
tfidf__geographic,-0.7502338770224807
tfidf__200 cases,-0.7502338770224807
tfidf__regions,-0.7502338770224807
tfidf__growing interest,-0.7502338770224807
tfidf__regions results,-0.7502338770224807
tfidf__relationship between,-0.7502338770224807
tfidf__interest,-0.7502338770224807
tfidf__alone,-0.7502338770224807
tfidf__be established,-0.7502338770224807
tfidf__interest in,-0.7502338770224807
tfidf__analyzing dataset,-0.7502338770224807
tfidf__study contributes,-0.7502338770224807
tfidf__and broader,-0.7502338770224807
tfidf__across five,-0.7502338770224807
tfidf__remains poorly,-0.7502338770224807
tfidf__societal,-0.7502338770224807
tfidf__from observational,-0.7502338770224807
tfidf__societal outcomes,-0.7502338770224807
tfidf__relationship,-0.7502338770224807
tfidf__analyzing,-0.7502338770224807
tfidf__contributes,-0.7502338770224807
tfidf__five geographic,-0.7502338770224807
tfidf__despite growing,-0.7502338770224807
tfidf__cases,-0.7502338770224807
tfidf__the relationship,-0.7502338770224807
tfidf__understood despite,-0.7502338770224807
tfidf__understood,-0.7502338770224807
tfidf__five,-0.7502338770224807
tfidf__causality,-0.7502338770224807
tfidf__causality cannot,-0.7502338770224807
tfidf__though causality,-0.7502338770224807
tfidf__observational,-0.7502338770224807
tfidf__despite,-0.7502338770224807
tfidf__cannot,-0.7502338770224807
tfidf__observational data,-0.7502338770224807
tfidf__of 200,-0.7502338770224807
tfidf__dataset of,-0.7502338770224807
tfidf__outcomes remains,-0.7502338770224807
tfidf__outcomes,-0.7502338770224807
tfidf__dataset,-0.7502338770224807
tfidf__data alone,-0.7502338770224807
tfidf__correlations though,-0.7502338770224807
tfidf__correlations,-0.7502338770224807
tfidf__cannot be,-0.7502338770224807
tfidf__cases across,-0.7502338770224807
tfidf__poorly,-0.7502338770224807
tfidf__established,-0.7502338770224807
tfidf__broader,-0.7502338770224807
tfidf__significant correlations,-0.7502338770224807
tfidf__by,-0.7502338770224807
tfidf__by analyzing,-0.7502338770224807
tfidf__the field,-0.7502338770224807
tfidf__established from,-0.7502338770224807
tfidf__broader societal,-0.7502338770224807
tfidf__contributes to,-0.7502338770224807
tfidf__poorly understood,-0.7502338770224807
tfidf__field this,-0.7502338770224807
tfidf__literature by,-0.7502338770224807
tfidf__is,-0.7505469711170784
tfidf__though,-0.795991885704107
tfidf__on,-0.9731322718754255
tfidf__you,-0.992717230109245
tfidf__that,-1.0138626007335239
tfidf__been,-1.049538560499313
tfidf__from,-1.0802703378558949
tfidf__the literature,-1.0933509765403946
tfidf__several,-1.1185016348939005
tfidf__has been,-1.161137582696475
struct__has_casual_marker,-1.1669457892512443
tfidf__something do,-1.1709742535507985
tfidf__otherwise,-1.1709742535507985
tfidf__you otherwise,-1.1709742535507985
tfidf__complicated,-1.1709742535507985
tfidf__your own,-1.1709742535507985
tfidf__complicated and,-1.1709742535507985
tfidf__otherwise is,-1.1709742535507985
tfidf__own research,-1.1709742535507985
tfidf__own,-1.1709742535507985
tfidf__do your,-1.1709742535507985
tfidf__selling,-1.1709742535507985
tfidf__update,-1.1709742535507985
tfidf__update on,-1.1709742535507985
tfidf__something,-1.1709742535507985
tfidf__is selling,-1.1709742535507985
tfidf__anyone,-1.1709742535507985
tfidf__anyone telling,-1.1709742535507985
tfidf__do,-1.1709742535507985
tfidf__it complicated,-1.1709742535507985
tfidf__telling,-1.1709742535507985
tfidf__selling something,-1.1709742535507985
tfidf__and anyone,-1.1709742535507985
tfidf__telling you,-1.1709742535507985
tfidf__research please,-1.1709742535507985
tfidf__please,-1.1709742535507985
tfidf__today,-1.1792546397993937
tfidf__official,-1.182398716686657
tfidf__the,-1.2234325376219661
tfidf__to the,-1.2367842714786978
tfidf__in the,-1.4689170033124492
struct__has_caps_word,-1.8236860223917082
struct__domain_academic,-2.3686409406209084
